2024-10-14,15:01:00,23050.0,23068.0,23043.0,23050.0
2024-10-14,15:02:00,23050.0,23053.0,23042.0,23045.0
2024-10-14,15:03:00,23047.0,23048.0,23039.0,23042.0
2024-10-14,15:04:00,23041.0,23045.0,23036.0,23037.0
2024-10-14,15:05:00,23036.0,23036.0,23030.0,23032.0
2024-10-14,15:06:00,23033.0,23034.0,23021.0,23021.0
2024-10-14,15:07:00,23023.0,23032.0,23021.0,23029.0
2024-10-14,15:08:00,23029.0,23030.0,23026.0,23026.0
2024-10-14,15:09:00,23026.0,23029.0,23026.0,23026.0
2024-10-14,15:10:00,23027.0,23030.0,23022.0,23030.0
2024-10-14,15:11:00,23029.0,23029.0,23025.0,23027.0
2024-10-14,15:12:00,23028.0,23029.0,23028.0,23028.0
2024-10-14,15:13:00,23029.0,23032.0,23026.0,23030.0
2024-10-14,15:14:00,23029.0,23032.0,23029.0,23031.0
2024-10-14,15:15:00,23029.0,23031.0,23028.0,23030.0
2024-10-14,15:16:00,23031.0,23044.0,23031.0,23041.0
2024-10-14,15:17:00,23041.0,23049.0,23041.0,23049.0
2024-10-14,15:18:00,23049.0,23060.0,23049.0,23055.0
2024-10-14,15:19:00,23055.0,23061.0,23055.0,23060.0
2024-10-14,15:20:00,23059.0,23060.0,23046.0,23047.0
2024-10-14,15:21:00,23049.0,23057.0,23049.0,23055.0
2024-10-14,15:22:00,23055.0,23061.0,23055.0,23061.0
2024-10-14,15:23:00,23061.0,23094.0,23058.0,23088.0
2024-10-14,15:24:00,23091.0,23094.0,23080.0,23090.0
2024-10-14,15:25:00,23091.0,23091.0,23083.0,23085.0
2024-10-14,15:26:00,23084.0,23092.0,23084.0,23086.0
2024-10-14,15:27:00,23084.0,23088.0,23084.0,23084.0
2024-10-14,15:28:00,23083.0,23085.0,23077.0,23077.0
2024-10-14,15:29:00,23078.0,23083.0,23070.0,23074.0
2024-10-14,15:30:00,23073.0,23077.0,23071.0,23074.0
2024-10-14,15:31:00,23075.0,23080.0,23070.0,23070.0
2024-10-14,15:32:00,23070.0,23079.0,23069.0,23069.0
2024-10-14,15:33:00,23072.0,23078.0,23072.0,23076.0
2024-10-14,15:34:00,23077.0,23083.0,23077.0,23079.0
2024-10-14,15:35:00,23078.0,23081.0,23071.0,23071.0
2024-10-14,15:36:00,23075.0,23075.0,23071.0,23072.0
2024-10-14,15:37:00,23074.0,23074.0,23070.0,23071.0
2024-10-14,15:38:00,23072.0,23077.0,23072.0,23076.0
2024-10-14,15:39:00,23077.0,23082.0,23077.0,23080.0
2024-10-14,15:40:00,23080.0,23087.0,23080.0,23083.0
2024-10-14,15:41:00,23084.0,23088.0,23083.0,23083.0
2024-10-14,15:42:00,23083.0,23083.0,23074.0,23074.0
2024-10-14,15:43:00,23074.0,23085.0,23074.0,23083.0
2024-10-14,15:44:00,23083.0,23089.0,23081.0,23087.0
2024-10-14,15:45:00,23088.0,23092.0,23085.0,23092.0
2024-10-14,15:46:00,23092.0,23096.0,23085.0,23087.0
2024-10-14,15:47:00,23087.0,23094.0,23087.0,23092.0
2024-10-14,15:48:00,23091.0,23094.0,23090.0,23094.0
2024-10-14,15:49:00,23092.0,23094.0,23091.0,23094.0
2024-10-14,15:50:00,23094.0,23095.0,23091.0,23091.0
2024-10-14,15:51:00,23095.0,23099.0,23085.0,23085.0
2024-10-14,15:52:00,23086.0,23088.0,23082.0,23088.0
2024-10-14,15:53:00,23085.0,23085.0,23083.0,23085.0
