2024-10-23,15:01:00,23402.0,23406.0,23389.0,23393.0
2024-10-23,15:02:00,23392.0,23404.0,23389.0,23398.0
2024-10-23,15:03:00,23398.0,23402.0,23388.0,23388.0
2024-10-23,15:04:00,23390.0,23408.0,23390.0,23405.0
2024-10-23,15:05:00,23405.0,23417.0,23405.0,23413.0
2024-10-23,15:06:00,23412.0,23421.0,23409.0,23417.0
2024-10-23,15:07:00,23417.0,23423.0,23416.0,23418.0
2024-10-23,15:08:00,23420.0,23425.0,23419.0,23422.0
2024-10-23,15:09:00,23422.0,23426.0,23420.0,23426.0
2024-10-23,15:10:00,23423.0,23428.0,23420.0,23425.0
2024-10-23,15:11:00,23424.0,23428.0,23423.0,23424.0
2024-10-23,15:12:00,23424.0,23435.0,23423.0,23435.0
2024-10-23,15:13:00,23434.0,23445.0,23433.0,23440.0
2024-10-23,15:14:00,23441.0,23442.0,23434.0,23438.0
2024-10-23,15:15:00,23438.0,23449.0,23436.0,23448.0
2024-10-23,15:16:00,23446.0,23449.0,23442.0,23446.0
2024-10-23,15:17:00,23444.0,23465.0,23444.0,23459.0
2024-10-23,15:18:00,23459.0,23462.0,23448.0,23450.0
2024-10-23,15:19:00,23453.0,23457.0,23450.0,23452.0
2024-10-23,15:20:00,23453.0,23456.0,23447.0,23456.0
2024-10-23,15:21:00,23453.0,23457.0,23451.0,23454.0
2024-10-23,15:22:00,23452.0,23454.0,23446.0,23446.0
2024-10-23,15:23:00,23448.0,23451.0,23445.0,23451.0
2024-10-23,15:24:00,23452.0,23453.0,23446.0,23446.0
2024-10-23,15:25:00,23447.0,23448.0,23443.0,23448.0
2024-10-23,15:26:00,23445.0,23445.0,23433.0,23433.0
2024-10-23,15:27:00,23433.0,23435.0,23426.0,23432.0
2024-10-23,15:28:00,23431.0,23438.0,23429.0,23437.0
2024-10-23,15:29:00,23437.0,23444.0,23437.0,23443.0
2024-10-23,15:30:00,23441.0,23444.0,23439.0,23439.0
2024-10-23,15:31:00,23440.0,23444.0,23439.0,23440.0
2024-10-23,15:32:00,23440.0,23443.0,23433.0,23440.0
2024-10-23,15:33:00,23439.0,23445.0,23433.0,23441.0
2024-10-23,15:34:00,23442.0,23446.0,23438.0,23440.0
2024-10-23,15:35:00,23440.0,23440.0,23436.0,23440.0
2024-10-23,15:36:00,23442.0,23444.0,23432.0,23434.0
2024-10-23,15:37:00,23434.0,23437.0,23434.0,23437.0
2024-10-23,15:38:00,23435.0,23441.0,23434.0,23441.0
2024-10-23,15:39:00,23441.0,23442.0,23440.0,23441.0
2024-10-23,15:40:00,23443.0,23449.0,23442.0,23448.0
2024-10-23,15:41:00,23447.0,23453.0,23446.0,23449.0
2024-10-23,15:42:00,23448.0,23448.0,23437.0,23438.0
2024-10-23,15:43:00,23438.0,23439.0,23431.0,23431.0
2024-10-23,15:44:00,23431.0,23434.0,23427.0,23434.0
2024-10-23,15:45:00,23434.0,23434.0,23430.0,23433.0
2024-10-23,15:46:00,23434.0,23438.0,23433.0,23434.0
2024-10-23,15:47:00,23434.0,23435.0,23427.0,23427.0
2024-10-23,15:48:00,23426.0,23430.0,23425.0,23430.0
2024-10-23,15:49:00,23432.0,23432.0,23422.0,23423.0
2024-10-23,15:50:00,23422.0,23429.0,23420.0,23429.0
2024-10-23,15:51:00,23429.0,23429.0,23423.0,23423.0
2024-10-23,15:52:00,23423.0,23424.0,23418.0,23424.0
2024-10-23,15:53:00,23424.0,23424.0,23420.0,23421.0
2024-10-23,15:54:00,23420.0,23421.0,23415.0,23415.0
2024-10-23,15:55:00,23416.0,23418.0,23411.0,23417.0
2024-10-23,15:56:00,23416.0,23419.0,23412.0,23415.0
2024-10-23,15:57:00,23414.0,23417.0,23414.0,23417.0
2024-10-23,15:58:00,23417.0,23418.0,23409.0,23409.0
2024-10-23,15:59:00,23410.0,23416.0,23410.0,23410.0
2024-10-23,16:00:00,23410.0,23410.0,23407.0,23408.0
2024-10-23,16:01:00,23407.0,23417.0,23406.0,23416.0
2024-10-23,16:02:00,23416.0,23417.0,23409.0,23409.0
2024-10-23,16:03:00,23410.0,23416.0,23409.0,23410.0
2024-10-23,16:04:00,23409.0,23411.0,23403.0,23403.0
2024-10-23,16:05:00,23404.0,23414.0,23404.0,23412.0
2024-10-23,16:06:00,23414.0,23420.0,23414.0,23420.0
2024-10-23,16:07:00,23420.0,23426.0,23416.0,23426.0
2024-10-23,16:08:00,23425.0,23427.0,23420.0,23421.0
2024-10-23,16:09:00,23422.0,23430.0,23422.0,23430.0
2024-10-23,16:10:00,23429.0,23429.0,23424.0,23427.0
